country,provinceState,Confirmed,Recovered,Deaths,Active,date
US,Indiana,871,0,11,861,2021-01-26 05:22:02
US,Indiana,1118,0,26,1096,2021-01-26 05:22:02
US,Indiana,5564,0,81,5496,2021-01-26 05:22:02
US,Indiana,883,0,37,848,2021-01-26 05:22:02
US,Indiana,1597,0,15,1582,2021-01-26 05:22:02
US,Indiana,4869,0,87,4805,2021-01-26 05:22:02
US,Indiana,10811,0,159,10667,2021-01-26 05:22:02
US,Indiana,2243,0,42,2211,2021-01-26 05:22:02
US,Indiana,3750,0,47,3706,2021-01-26 05:22:02
US,Indiana,809,0,13,800,2021-01-26 05:22:02
US,Indiana,2717,0,81,2643,2021-01-26 05:22:02
US,Indiana,3498,0,72,3434,2021-01-26 05:22:02
US,Indiana,4865,0,55,4820,2021-01-26 05:22:02
US,Indiana,2495,0,87,2412,2021-01-26 05:22:02
US,Indiana,9170,0,159,9036,2021-01-26 05:22:02
US,Indiana,5586,0,95,5506,2021-01-26 05:22:02
US,Indiana,24478,0,391,24133,2021-01-26 05:22:02
US,Indiana,2486,0,52,2438,2021-01-26 05:22:02
US,Indiana,6507,0,137,6397,2021-01-26 05:22:02
US,Indiana,1849,0,36,1822,2021-01-26 05:22:02
US,Indiana,1493,0,34,1460,2021-01-26 05:22:02
US,Indiana,1648,0,38,1618,2021-01-26 05:22:02
US,Indiana,3744,0,77,3685,2021-01-26 05:22:02
US,Indiana,6027,0,142,5911,2021-01-26 05:22:02
US,Indiana,2422,0,69,2360,2021-01-26 05:22:02
US,Indiana,29649,0,354,29334,2021-01-26 05:22:02
US,Indiana,6782,0,116,6678,2021-01-26 05:22:02
US,Indiana,3530,0,51,3485,2021-01-26 05:22:02
US,Indiana,14485,0,266,14235,2021-01-26 05:22:02
US,Indiana,5114,0,77,5050,2021-01-26 05:22:02
US,Indiana,8292,0,161,8148,2021-01-26 05:22:02
US,Indiana,2948,0,66,2888,2021-01-26 05:22:02
US,Indiana,4277,0,58,4230,2021-01-26 05:22:02
US,Indiana,2917,0,36,2883,2021-01-26 05:22:02
US,Indiana,1686,0,26,1663,2021-01-26 05:22:02
US,Indiana,2662,0,60,2624,2021-01-26 05:22:02
US,Indiana,2006,0,40,1970,2021-01-26 05:22:02
US,Indiana,15191,0,322,14896,2021-01-26 05:22:02
US,Indiana,3362,0,78,3323,2021-01-26 05:22:02
US,Indiana,8101,0,96,8018,2021-01-26 05:22:02
US,Indiana,2300,0,69,2238,2021-01-26 05:22:02
US,Indiana,9145,0,180,8981,2021-01-26 05:22:02
US,Indiana,45676,0,778,44989,2021-01-26 05:22:02
US,Indiana,3937,0,102,3857,2021-01-26 05:22:02
US,Indiana,11044,0,274,10822,2021-01-26 05:22:02
US,Indiana,84685,0,1513,83347,2021-01-26 05:22:02
US,Indiana,5069,0,97,4985,2021-01-26 05:22:02
US,Indiana,749,0,14,736,2021-01-26 05:22:02
US,Indiana,3245,0,54,3201,2021-01-26 05:22:02
US,Indiana,9458,0,145,9345,2021-01-26 05:22:02
US,Indiana,3476,0,74,3422,2021-01-26 05:22:02
US,Indiana,5486,0,105,5391,2021-01-26 05:22:02
US,Indiana,920,0,27,899,2021-01-26 05:22:02
US,Indiana,4756,0,69,4697,2021-01-26 05:22:02
US,Indiana,497,0,10,490,2021-01-26 05:22:02
US,Indiana,1609,0,40,1574,2021-01-26 05:22:02
US,Indiana,1676,0,47,1639,2021-01-26 05:22:02
US,Indiana,1308,0,12,1300,2021-01-26 05:22:02
US,Indiana,1559,0,30,1530,2021-01-26 05:22:02
US,Indiana,1185,0,29,1159,2021-01-26 05:22:02
US,Indiana,14944,0,235,14775,2021-01-26 05:22:02
US,Indiana,2410,0,30,2382,2021-01-26 05:22:02
US,Indiana,978,0,39,941,2021-01-26 05:22:02
US,Indiana,2989,0,53,2939,2021-01-26 05:22:02
US,Indiana,2152,0,65,2104,2021-01-26 05:22:02
US,Indiana,3005,0,51,2959,2021-01-26 05:22:02
US,Indiana,1563,0,20,1545,2021-01-26 05:22:02
US,Indiana,2268,0,41,2229,2021-01-26 05:22:02
US,Indiana,4207,0,83,4126,2021-01-26 05:22:02
US,Indiana,1930,0,23,1908,2021-01-26 05:22:02
US,Indiana,27531,0,465,27149,2021-01-26 05:22:02
US,Indiana,1764,0,50,1720,2021-01-26 05:22:02
US,Indiana,3150,0,53,3104,2021-01-26 05:22:02
US,Indiana,1935,0,37,1902,2021-01-26 05:22:02
US,Indiana,669,0,6,664,2021-01-26 05:22:02
US,Indiana,18108,0,158,17967,2021-01-26 05:22:02
US,Indiana,1331,0,40,1298,2021-01-26 05:22:02
US,Indiana,0,0,186,-376,2021-01-26 05:22:02
US,Indiana,629,0,9,622,2021-01-26 05:22:02
US,Indiana,19610,0,332,19360,2021-01-26 05:22:02
US,Indiana,1497,0,35,1463,2021-01-26 05:22:02
US,Indiana,10795,0,209,10614,2021-01-26 05:22:02
US,Indiana,3058,0,68,3007,2021-01-26 05:22:02
US,Indiana,685,0,10,678,2021-01-26 05:22:02
US,Indiana,6802,0,124,6703,2021-01-26 05:22:02
US,Indiana,1880,0,24,1857,2021-01-26 05:22:02
US,Indiana,6177,0,169,6015,2021-01-26 05:22:02
US,Indiana,2369,0,61,2318,2021-01-26 05:22:02
US,Indiana,2751,0,50,2708,2021-01-26 05:22:02
US,Indiana,3111,0,34,3085,2021-01-26 05:22:02
US,Iowa,697,0,20,677,2021-01-26 05:22:02
US,Iowa,302,0,3,299,2021-01-26 05:22:02
US,Iowa,1315,0,30,1285,2021-01-26 05:22:02
US,Iowa,1130,0,40,1090,2021-01-26 05:22:02
US,Iowa,425,0,8,417,2021-01-26 05:22:02
US,Iowa,2139,0,50,2089,2021-01-26 05:22:02
US,Iowa,14123,0,243,13880,2021-01-26 05:22:02
US,Iowa,2235,0,17,2218,2021-01-26 05:22:02
US,Iowa,2504,0,48,2456,2021-01-26 05:22:02
US,Iowa,1623,0,24,1599,2021-01-26 05:22:02
US,Iowa,3972,0,30,3942,2021-01-26 05:22:02
US,Iowa,1523,0,24,1499,2021-01-26 05:22:02
US,Iowa,1237,0,9,1228,2021-01-26 05:22:02
US,Iowa,2589,0,34,2555,2021-01-26 05:22:02
US,Iowa,1153,0,43,1110,2021-01-26 05:22:02
US,Iowa,1558,0,19,1539,2021-01-26 05:22:02
US,Iowa,4743,0,72,4671,2021-01-26 05:22:02
US,Iowa,1403,0,27,1376,2021-01-26 05:22:02
US,Iowa,1138,0,12,1126,2021-01-26 05:22:02
US,Iowa,819,0,9,810,2021-01-26 05:22:02
US,Iowa,1730,0,21,1709,2021-01-26 05:22:02
US,Iowa,1539,0,49,1490,2021-01-26 05:22:02
US,Iowa,4591,0,68,4523,2021-01-26 05:22:02
US,Iowa,2358,0,24,2334,2021-01-26 05:22:02
US,Iowa,9108,0,72,9036,2021-01-26 05:22:02
US,Iowa,704,0,21,683,2021-01-26 05:22:02
US,Iowa,499,0,4,495,2021-01-26 05:22:02
US,Iowa,1765,0,36,1729,2021-01-26 05:22:02
US,Iowa,3955,0,43,3912,2021-01-26 05:22:02
US,Iowa,1892,0,29,1863,2021-01-26 05:22:02
US,Iowa,11651,0,159,11492,2021-01-26 05:22:02
US,Iowa,1113,0,32,1081,2021-01-26 05:22:02
US,Iowa,1663,0,24,1639,2021-01-26 05:22:02
US,Iowa,1419,0,36,1383,2021-01-26 05:22:02
US,Iowa,1036,0,18,1018,2021-01-26 05:22:02
US,Iowa,527,0,6,521,2021-01-26 05:22:02
US,Iowa,697,0,7,690,2021-01-26 05:22:02
US,Iowa,1228,0,28,1200,2021-01-26 05:22:02
US,Iowa,1046,0,24,1022,2021-01-26 05:22:02
US,Iowa,1625,0,30,1595,2021-01-26 05:22:02
US,Iowa,1324,0,24,1300,2021-01-26 05:22:02
US,Iowa,1578,0,31,1547,2021-01-26 05:22:02
US,Iowa,1587,0,62,1525,2021-01-26 05:22:02
US,Iowa,2691,0,31,2660,2021-01-26 05:22:02
US,Iowa,859,0,19,840,2021-01-26 05:22:02
US,Iowa,1078,0,19,1059,2021-01-26 05:22:02
US,Iowa,764,0,30,734,2021-01-26 05:22:02
US,Iowa,1280,0,22,1258,2021-01-26 05:22:02
US,Iowa,1953,0,32,1921,2021-01-26 05:22:02
US,Iowa,3333,0,59,3274,2021-01-26 05:22:02
US,Iowa,1224,0,25,1199,2021-01-26 05:22:02
US,Iowa,12317,0,52,12265,2021-01-26 05:22:02
US,Iowa,2752,0,50,2702,2021-01-26 05:22:02
US,Iowa,864,0,26,838,2021-01-26 05:22:02
US,Iowa,1809,0,44,1765,2021-01-26 05:22:02
US,Iowa,3269,0,32,3237,2021-01-26 05:22:02
US,Iowa,18114,0,279,17835,2021-01-26 05:22:02
US,Iowa,1164,0,30,1134,2021-01-26 05:22:02
US,Iowa,669,0,10,659,2021-01-26 05:22:02
US,Iowa,1379,0,33,1346,2021-01-26 05:22:02
US,Iowa,1242,0,10,1232,2021-01-26 05:22:02
US,Iowa,1986,0,37,1949,2021-01-26 05:22:02
US,Iowa,3108,0,53,3055,2021-01-26 05:22:02
US,Iowa,4322,0,62,4260,2021-01-26 05:22:02
US,Iowa,1385,0,17,1368,2021-01-26 05:22:02
US,Iowa,1171,0,37,1134,2021-01-26 05:22:02
US,Iowa,684,0,18,666,2021-01-26 05:22:02
US,Iowa,826,0,20,806,2021-01-26 05:22:02
US,Iowa,892,0,24,868,2021-01-26 05:22:02
US,Iowa,3965,0,78,3887,2021-01-26 05:22:02
US,Iowa,1715,0,55,1660,2021-01-26 05:22:02
US,Iowa,650,0,11,639,2021-01-26 05:22:02
US,Iowa,1481,0,15,1466,2021-01-26 05:22:02
US,Iowa,926,0,11,915,2021-01-26 05:22:02
US,Iowa,3536,0,70,3466,2021-01-26 05:22:02
US,Iowa,787,0,11,776,2021-01-26 05:22:02
US,Iowa,46975,0,465,46510,2021-01-26 05:22:02
US,Iowa,9182,0,115,9067,2021-01-26 05:22:02
US,Iowa,1354,0,24,1330,2021-01-26 05:22:02
US,Iowa,455,0,11,444,2021-01-26 05:22:02
US,Iowa,1128,0,15,1113,2021-01-26 05:22:02
US,Iowa,15900,0,172,15728,2021-01-26 05:22:02
US,Iowa,1064,0,27,1037,2021-01-26 05:22:02
US,Iowa,4604,0,57,4547,2021-01-26 05:22:02
US,Iowa,8835,0,38,8797,2021-01-26 05:22:02
US,Iowa,1909,0,59,1850,2021-01-26 05:22:02
US,Iowa,600,0,9,591,2021-01-26 05:22:02
US,Iowa,1021,0,0,1021,2021-01-26 05:22:02
US,Iowa,1117,0,23,1094,2021-01-26 05:22:02
US,Iowa,505,0,15,490,2021-01-26 05:22:02
US,Iowa,3517,0,98,3419,2021-01-26 05:22:02
US,Iowa,4615,0,39,4576,2021-01-26 05:22:02
US,Iowa,2241,0,33,2208,2021-01-26 05:22:02
US,Iowa,420,0,21,399,2021-01-26 05:22:02
US,Iowa,4733,0,77,4656,2021-01-26 05:22:02
US,Iowa,1223,0,29,1194,2021-01-26 05:22:02
US,Iowa,1610,0,20,1590,2021-01-26 05:22:02
US,Iowa,13145,0,181,12964,2021-01-26 05:22:02
US,Iowa,622,0,4,618,2021-01-26 05:22:02
US,Iowa,1676,0,24,1652,2021-01-26 05:22:02
US,Kansas,922,0,11,911,2021-01-26 05:22:02
US,Kansas,747,0,9,738,2021-01-26 05:22:02
US,Kansas,1412,0,12,1400,2021-01-26 05:22:02
US,Kansas,353,0,7,346,2021-01-26 05:22:02
US,Kansas,2481,0,40,2441,2021-01-26 05:22:02
US,Kansas,1191,0,19,1172,2021-01-26 05:22:02
US,Kansas,1168,0,33,1135,2021-01-26 05:22:02
US,Kansas,6653,0,55,6598,2021-01-26 05:22:02
US,Kansas,230,0,3,227,2021-01-26 05:22:02
US,Kansas,230,0,4,226,2021-01-26 05:22:02
US,Kansas,2123,0,36,2087,2021-01-26 05:22:02
US,Kansas,335,0,11,324,2021-01-26 05:22:02
US,Kansas,226,0,6,220,2021-01-26 05:22:02
US,Kansas,730,0,23,707,2021-01-26 05:22:02
US,Kansas,944,0,23,921,2021-01-26 05:22:02
US,Kansas,613,0,14,599,2021-01-26 05:22:02
US,Kansas,151,0,5,146,2021-01-26 05:22:02
US,Kansas,3325,0,60,3265,2021-01-26 05:22:02
US,Kansas,4095,0,55,4040,2021-01-26 05:22:02
US,Kansas,250,0,9,241,2021-01-26 05:22:02
US,Kansas,1559,0,23,1536,2021-01-26 05:22:02
US,Kansas,874,0,12,862,2021-01-26 05:22:02
US,Kansas,7892,0,63,7829,2021-01-26 05:22:02
US,Kansas,236,0,10,226,2021-01-26 05:22:02
US,Kansas,154,0,2,152,2021-01-26 05:22:02
US,Kansas,3432,0,61,3371,2021-01-26 05:22:02
US,Kansas,1154,0,18,1136,2021-01-26 05:22:02
US,Kansas,5840,0,63,5777,2021-01-26 05:22:02
US,Kansas,5435,0,49,5386,2021-01-26 05:22:02
US,Kansas,2204,0,26,2178,2021-01-26 05:22:02
US,Kansas,2619,0,16,2603,2021-01-26 05:22:02
US,Kansas,361,0,19,342,2021-01-26 05:22:02
US,Kansas,241,0,5,236,2021-01-26 05:22:02
US,Kansas,901,0,14,887,2021-01-26 05:22:02
US,Kansas,539,0,11,528,2021-01-26 05:22:02
US,Kansas,102,0,1,101,2021-01-26 05:22:02
US,Kansas,517,0,9,508,2021-01-26 05:22:02
US,Kansas,198,0,0,198,2021-01-26 05:22:02
US,Kansas,559,0,19,540,2021-01-26 05:22:02
US,Kansas,3166,0,39,3127,2021-01-26 05:22:02
US,Kansas,396,0,6,390,2021-01-26 05:22:02
US,Kansas,173,0,5,168,2021-01-26 05:22:02
US,Kansas,1236,0,11,1225,2021-01-26 05:22:02
US,Kansas,1495,0,26,1469,2021-01-26 05:22:02
US,Kansas,184,0,3,181,2021-01-26 05:22:02
US,Kansas,48309,0,632,47677,2021-01-26 05:22:02
US,Kansas,545,0,11,534,2021-01-26 05:22:02
US,Kansas,642,0,11,631,2021-01-26 05:22:02
US,Kansas,220,0,4,216,2021-01-26 05:22:02
US,Kansas,2387,0,10,2377,2021-01-26 05:22:02
US,Kansas,119,0,7,112,2021-01-26 05:22:02
US,Kansas,6011,0,53,5958,2021-01-26 05:22:02
US,Kansas,246,0,4,242,2021-01-26 05:22:02
US,Kansas,688,0,4,684,2021-01-26 05:22:02
US,Kansas,287,0,6,281,2021-01-26 05:22:02
US,Kansas,3808,0,69,3739,2021-01-26 05:22:02
US,Kansas,920,0,10,910,2021-01-26 05:22:02
US,Kansas,885,0,20,865,2021-01-26 05:22:02
US,Kansas,2862,0,60,2802,2021-01-26 05:22:02
US,Kansas,464,0,7,457,2021-01-26 05:22:02
US,Kansas,2420,0,22,2398,2021-01-26 05:22:02
US,Kansas,536,0,7,529,2021-01-26 05:22:02
US,Kansas,2933,0,43,2890,2021-01-26 05:22:02
US,Kansas,493,0,17,476,2021-01-26 05:22:02
US,Kansas,225,0,8,217,2021-01-26 05:22:02
US,Kansas,1414,0,50,1364,2021-01-26 05:22:02
US,Kansas,1560,0,15,1545,2021-01-26 05:22:02
US,Kansas,323,0,15,308,2021-01-26 05:22:02
US,Kansas,1183,0,26,1157,2021-01-26 05:22:02
US,Kansas,1053,0,15,1038,2021-01-26 05:22:02
US,Kansas,267,0,2,265,2021-01-26 05:22:02
US,Kansas,516,0,10,506,2021-01-26 05:22:02
US,Kansas,0,0,0,0,2021-01-26 05:22:02
US,Kansas,1098,0,10,1088,2021-01-26 05:22:02
US,Kansas,642,0,17,625,2021-01-26 05:22:02
US,Kansas,1449,0,11,1438,2021-01-26 05:22:02
US,Kansas,777,0,23,754,2021-01-26 05:22:02
US,Kansas,284,0,6,278,2021-01-26 05:22:02
US,Kansas,7897,0,113,7784,2021-01-26 05:22:02
US,Kansas,640,0,10,630,2021-01-26 05:22:02
US,Kansas,970,0,5,965,2021-01-26 05:22:02
US,Kansas,5827,0,30,5797,2021-01-26 05:22:02
US,Kansas,596,0,11,585,2021-01-26 05:22:02
US,Kansas,414,0,10,404,2021-01-26 05:22:02
US,Kansas,794,0,21,773,2021-01-26 05:22:02
US,Kansas,5428,0,85,5343,2021-01-26 05:22:02
US,Kansas,543,0,14,529,2021-01-26 05:22:02
US,Kansas,48970,0,502,48468,2021-01-26 05:22:02
US,Kansas,3678,0,33,3645,2021-01-26 05:22:02
US,Kansas,14807,0,266,14541,2021-01-26 05:22:02
US,Kansas,419,0,9,410,2021-01-26 05:22:02
US,Kansas,575,0,10,565,2021-01-26 05:22:02
US,Kansas,242,0,2,240,2021-01-26 05:22:02
US,Kansas,315,0,8,307,2021-01-26 05:22:02
US,Kansas,172,0,6,166,2021-01-26 05:22:02
US,Kansas,520,0,7,513,2021-01-26 05:22:02
US,Kansas,1813,0,32,1781,2021-01-26 05:22:02
US,Kansas,1004,0,17,987,2021-01-26 05:22:02
US,Kansas,359,0,6,353,2021-01-26 05:22:02
US,Kansas,0,0,0,0,2021-01-26 05:22:02
US,Kansas,594,0,12,582,2021-01-26 05:22:02
US,Kansas,166,0,3,163,2021-01-26 05:22:02
US,Kansas,481,0,7,474,2021-01-26 05:22:02
US,Kansas,209,0,5,204,2021-01-26 05:22:02
US,Kansas,815,0,10,805,2021-01-26 05:22:02
US,Kansas,183,0,3,180,2021-01-26 05:22:02
US,Kansas,17860,0,225,17635,2021-01-26 05:22:02
US,Kentucky,1400,0,46,1354,2021-01-26 05:22:02
US,Kentucky,1477,0,21,1456,2021-01-26 05:22:02
US,Kentucky,1355,0,11,1344,2021-01-26 05:22:02
US,Kentucky,302,0,3,299,2021-01-26 05:22:02
US,Kentucky,3290,0,37,3253,2021-01-26 05:22:02
US,Kentucky,682,0,12,670,2021-01-26 05:22:02
US,Kentucky,2350,0,32,2318,2021-01-26 05:22:02
US,Kentucky,10305,0,49,10256,2021-01-26 05:22:02
US,Kentucky,1332,0,3,1329,2021-01-26 05:22:02
US,Kentucky,4091,0,33,4058,2021-01-26 05:22:02
US,Kentucky,2939,0,21,2918,2021-01-26 05:22:02
US,Kentucky,416,0,3,413,2021-01-26 05:22:02
US,Kentucky,801,0,3,798,2021-01-26 05:22:02
US,Kentucky,959,0,5,954,2021-01-26 05:22:02
US,Kentucky,5317,0,33,5284,2021-01-26 05:22:02
US,Kentucky,1080,0,18,1062,2021-01-26 05:22:02
US,Kentucky,1109,0,19,1090,2021-01-26 05:22:02
US,Kentucky,3071,0,32,3039,2021-01-26 05:22:02
US,Kentucky,6374,0,38,6336,2021-01-26 05:22:02
US,Kentucky,401,0,1,400,2021-01-26 05:22:02
US,Kentucky,783,0,10,773,2021-01-26 05:22:02
US,Kentucky,1748,0,19,1729,2021-01-26 05:22:02
US,Kentucky,1015,0,27,988,2021-01-26 05:22:02
US,Kentucky,5564,0,65,5499,2021-01-26 05:22:02
US,Kentucky,2093,0,16,2077,2021-01-26 05:22:02
US,Kentucky,2138,0,19,2119,2021-01-26 05:22:02
US,Kentucky,1181,0,20,1161,2021-01-26 05:22:02
US,Kentucky,494,0,11,483,2021-01-26 05:22:02
US,Kentucky,566,0,6,560,2021-01-26 05:22:02
US,Kentucky,8029,0,126,7903,2021-01-26 05:22:02
US,Kentucky,662,0,14,648,2021-01-26 05:22:02
US,Kentucky,889,0,1,888,2021-01-26 05:22:02
US,Kentucky,857,0,0,857,2021-01-26 05:22:02
US,Kentucky,28662,0,168,28494,2021-01-26 05:22:02
US,Kentucky,938,0,8,930,2021-01-26 05:22:02
US,Kentucky,2527,0,20,2507,2021-01-26 05:22:02
US,Kentucky,2882,0,24,2858,2021-01-26 05:22:02
US,Kentucky,428,0,4,424,2021-01-26 05:22:02
US,Kentucky,554,0,16,538,2021-01-26 05:22:02
US,Kentucky,1231,0,4,1227,2021-01-26 05:22:02
US,Kentucky,1580,0,11,1569,2021-01-26 05:22:02
US,Kentucky,3534,0,61,3473,2021-01-26 05:22:02
US,Kentucky,1657,0,38,1619,2021-01-26 05:22:02
US,Kentucky,908,0,11,897,2021-01-26 05:22:02
US,Kentucky,2906,0,22,2884,2021-01-26 05:22:02
US,Kentucky,697,0,12,685,2021-01-26 05:22:02
US,Kentucky,7677,0,59,7618,2021-01-26 05:22:02
US,Kentucky,2105,0,35,2070,2021-01-26 05:22:02
US,Kentucky,1286,0,2,1284,2021-01-26 05:22:02
US,Kentucky,1558,0,16,1542,2021-01-26 05:22:02
US,Kentucky,3834,0,51,3783,2021-01-26 05:22:02
US,Kentucky,1039,0,5,1034,2021-01-26 05:22:02
US,Kentucky,272,0,7,265,2021-01-26 05:22:02
US,Kentucky,3402,0,109,3293,2021-01-26 05:22:02
US,Kentucky,1083,0,24,1059,2021-01-26 05:22:02
US,Kentucky,63993,0,644,63349,2021-01-26 05:22:02
US,Kentucky,3461,0,48,3413,2021-01-26 05:22:02
US,Kentucky,1477,0,17,1460,2021-01-26 05:22:02
US,Kentucky,12209,0,86,12123,2021-01-26 05:22:02
US,Kentucky,873,0,14,859,2021-01-26 05:22:02
US,Kentucky,2425,0,10,2415,2021-01-26 05:22:02
US,Kentucky,1004,0,7,997,2021-01-26 05:22:02
US,Kentucky,4960,0,17,4943,2021-01-26 05:22:02
US,Kentucky,1038,0,8,1030,2021-01-26 05:22:02
US,Kentucky,1122,0,18,1104,2021-01-26 05:22:02
US,Kentucky,660,0,2,658,2021-01-26 05:22:02
US,Kentucky,1451,0,5,1446,2021-01-26 05:22:02
US,Kentucky,976,0,29,947,2021-01-26 05:22:02
US,Kentucky,1805,0,29,1776,2021-01-26 05:22:02
US,Kentucky,617,0,16,601,2021-01-26 05:22:02
US,Kentucky,2120,0,45,2075,2021-01-26 05:22:02
US,Kentucky,400,0,12,388,2021-01-26 05:22:02
US,Kentucky,7285,0,49,7236,2021-01-26 05:22:02
US,Kentucky,792,0,1,791,2021-01-26 05:22:02
US,Kentucky,1831,0,20,1811,2021-01-26 05:22:02
US,Kentucky,2129,0,32,2097,2021-01-26 05:22:02
US,Kentucky,813,0,11,802,2021-01-26 05:22:02
US,Kentucky,1182,0,26,1156,2021-01-26 05:22:02
US,Kentucky,5100,0,50,5050,2021-01-26 05:22:02
US,Kentucky,1378,0,12,1366,2021-01-26 05:22:02
US,Kentucky,730,0,24,706,2021-01-26 05:22:02
US,Kentucky,1576,0,7,1569,2021-01-26 05:22:02
US,Kentucky,296,0,4,292,2021-01-26 05:22:02
US,Kentucky,2053,0,12,2041,2021-01-26 05:22:02
US,Kentucky,745,0,13,732,2021-01-26 05:22:02
US,Kentucky,1120,0,34,1086,2021-01-26 05:22:02
US,Kentucky,1894,0,20,1874,2021-01-26 05:22:02
US,Kentucky,1761,0,0,1761,2021-01-26 05:22:02
US,Kentucky,2464,0,37,2427,2021-01-26 05:22:02
US,Kentucky,3863,0,24,3839,2021-01-26 05:22:02
US,Kentucky,404,0,5,399,2021-01-26 05:22:02
US,Kentucky,2003,0,34,1969,2021-01-26 05:22:02
US,Kentucky,6251,0,63,6188,2021-01-26 05:22:02
US,Kentucky,527,0,7,520,2021-01-26 05:22:02
US,Kentucky,362,0,10,352,2021-01-26 05:22:02
US,Kentucky,801,0,1,800,2021-01-26 05:22:02
US,Kentucky,1925,0,24,1901,2021-01-26 05:22:02
US,Kentucky,4188,0,39,4149,2021-01-26 05:22:02
US,Kentucky,852,0,0,852,2021-01-26 05:22:02
US,Kentucky,4890,0,61,4829,2021-01-26 05:22:02
US,Kentucky,171,0,10,161,2021-01-26 05:22:02
US,Kentucky,1160,0,12,1148,2021-01-26 05:22:02
US,Kentucky,1670,0,6,1664,2021-01-26 05:22:02
US,Kentucky,1338,0,34,1304,2021-01-26 05:22:02
US,Kentucky,3333,0,24,3309,2021-01-26 05:22:02
US,Kentucky,3743,0,31,3712,2021-01-26 05:22:02
US,Kentucky,1465,0,19,1446,2021-01-26 05:22:02
US,Kentucky,1257,0,5,1252,2021-01-26 05:22:02
US,Kentucky,2207,0,25,2182,2021-01-26 05:22:02
US,Kentucky,905,0,17,888,2021-01-26 05:22:02
US,Kentucky,922,0,6,916,2021-01-26 05:22:02
US,Kentucky,501,0,3,498,2021-01-26 05:22:02
US,Kentucky,0,0,0,0,2021-01-26 05:22:02
US,Kentucky,1155,0,10,1145,2021-01-26 05:22:02
US,Kentucky,12895,0,93,12802,2021-01-26 05:22:02
US,Kentucky,1110,0,18,1092,2021-01-26 05:22:02
US,Kentucky,1787,0,23,1764,2021-01-26 05:22:02
US,Kentucky,1017,0,14,1003,2021-01-26 05:22:02
US,Kentucky,3499,0,14,3485,2021-01-26 05:22:02
US,Kentucky,374,0,4,370,2021-01-26 05:22:02
US,Kentucky,1682,0,4,1678,2021-01-26 05:22:02
US,Louisiana,5712,0,175,5537,2021-01-26 05:22:02
US,Louisiana,2731,0,77,2654,2021-01-26 05:22:02
US,Louisiana,9874,0,136,9738,2021-01-26 05:22:02
US,Louisiana,1796,0,31,1765,2021-01-26 05:22:02
US,Louisiana,3364,0,103,3261,2021-01-26 05:22:02
US,Louisiana,2501,0,60,2441,2021-01-26 05:22:02
US,Louisiana,1489,0,64,1425,2021-01-26 05:22:02
US,Louisiana,11278,0,233,11045,2021-01-26 05:22:02
US,Louisiana,22074,0,592,21482,2021-01-26 05:22:02
US,Louisiana,16970,0,312,16658,2021-01-26 05:22:02
US,Louisiana,1037,0,23,1014,2021-01-26 05:22:02
US,Louisiana,467,0,4,463,2021-01-26 05:22:02
US,Louisiana,1008,0,30,978,2021-01-26 05:22:02
US,Louisiana,1311,0,47,1264,2021-01-26 05:22:02
US,Louisiana,1671,0,50,1621,2021-01-26 05:22:02
US,Louisiana,2287,0,59,2228,2021-01-26 05:22:02
US,Louisiana,31369,0,659,30710,2021-01-26 05:22:02
US,Louisiana,1066,0,20,1046,2021-01-26 05:22:02
US,Louisiana,2721,0,99,2622,2021-01-26 05:22:02
US,Louisiana,3019,0,68,2951,2021-01-26 05:22:02
US,Louisiana,2315,0,93,2222,2021-01-26 05:22:02
US,Louisiana,1793,0,43,1750,2021-01-26 05:22:02
US,Louisiana,5840,0,132,5708,2021-01-26 05:22:02
US,Louisiana,3133,0,82,3051,2021-01-26 05:22:02
US,Louisiana,1582,0,43,1539,2021-01-26 05:22:02
US,Louisiana,39564,0,769,38795,2021-01-26 05:22:02
US,Louisiana,2656,0,77,2579,2021-01-26 05:22:02
US,Louisiana,1314,0,33,1281,2021-01-26 05:22:02
US,Louisiana,20020,0,230,19790,2021-01-26 05:22:02
US,Louisiana,7848,0,173,7675,2021-01-26 05:22:02
US,Louisiana,3932,0,83,3849,2021-01-26 05:22:02
US,Louisiana,10758,0,150,10608,2021-01-26 05:22:02
US,Louisiana,1497,0,28,1469,2021-01-26 05:22:02
US,Louisiana,2538,0,60,2478,2021-01-26 05:22:02
US,Louisiana,3574,0,74,3500,2021-01-26 05:22:02
US,Louisiana,25559,0,717,24842,2021-01-26 05:22:02
US,Louisiana,16639,0,366,16273,2021-01-26 05:22:02
US,Louisiana,0,0,0,0,2021-01-26 05:22:02
US,Louisiana,2045,0,22,2023,2021-01-26 05:22:02
US,Louisiana,2213,0,64,2149,2021-01-26 05:22:02
US,Louisiana,10317,0,244,10073,2021-01-26 05:22:02
US,Louisiana,767,0,30,737,2021-01-26 05:22:02
US,Louisiana,2123,0,43,2080,2021-01-26 05:22:02
US,Louisiana,2491,0,48,2443,2021-01-26 05:22:02
US,Louisiana,3107,0,43,3064,2021-01-26 05:22:02
US,Louisiana,4629,0,82,4547,2021-01-26 05:22:02
US,Louisiana,819,0,7,812,2021-01-26 05:22:02
US,Louisiana,1670,0,46,1624,2021-01-26 05:22:02
US,Louisiana,3190,0,127,3063,2021-01-26 05:22:02
US,Louisiana,7678,0,222,7456,2021-01-26 05:22:02
US,Louisiana,4487,0,101,4386,2021-01-26 05:22:02
